"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","HASC_2","CCN_2","CCA_2","TYPE_2","ENGTYPE_2","NL_NAME_2","VARNAME_2"
207,5,"DZA","Algeria",8,"Batna",207,"Beni Foudala El Hakania","DZ.BT.BF",NA,"532","Commune","Commune","","Beni Foudhala El Hakania"
208,5,"DZA","Algeria",8,"Batna",208,"Bitam","DZ.BT.BI",NA,"514","Commune","Commune","",""
209,5,"DZA","Algeria",8,"Batna",209,"Boulhilat","DZ.BT.BL",NA,"560","Commune","Commune","","Boulehilet"
210,5,"DZA","Algeria",8,"Batna",210,"Boumegueur","DZ.BT.BG",NA,"541","Commune","Commune","","Boumaguer"
211,5,"DZA","Algeria",8,"Batna",211,"Boumia","DZ.BT.BM",NA,"559","Commune","Commune","",""
212,5,"DZA","Algeria",8,"Batna",212,"Bouzina","DZ.BT.BZ",NA,"535","Commune","Commune","",""
213,5,"DZA","Algeria",8,"Batna",213,"Chemora","DZ.BT.CM",NA,"536","Commune","Commune","",""
214,5,"DZA","Algeria",8,"Batna",214,"Chir","DZ.BT.CR",NA,"552","Commune","Commune","",""
215,5,"DZA","Algeria",8,"Batna",215,"Djerma","DZ.BT.DR",NA,"513","Commune","Commune","",""
216,5,"DZA","Algeria",8,"Batna",216,"Djezzar","DZ.BT.DZ",NA,"543","Commune","Commune","",""
217,5,"DZA","Algeria",8,"Batna",217,"El Hassi","DZ.BT.EH",NA,"557","Commune","Commune","",""
218,5,"DZA","Algeria",8,"Batna",218,"El Madher","DZ.BT.EM",NA,"507","Commune","Commune","",""
219,5,"DZA","Algeria",8,"Batna",219,"Fesdis","DZ.BT.FE",NA,"523","Commune","Commune","",""
220,5,"DZA","Algeria",8,"Batna",220,"Foum Toub","DZ.BT.FT",NA,"531","Commune","Commune","",""
221,5,"DZA","Algeria",8,"Batna",221,"Ghessira","DZ.BT.GH",NA,"502","Commune","Commune","","Ghassira"
222,5,"DZA","Algeria",8,"Batna",222,"Gosbat","DZ.BT.GO",NA,"539","Commune","Commune","",""
223,5,"DZA","Algeria",8,"Batna",223,"Guiga","DZ.BT.GU",NA,"510","Commune","Commune","","Guigba"
224,5,"DZA","Algeria",8,"Batna",224,"Hidoussa","DZ.BT.HI",NA,"546","Commune","Commune","",""
225,5,"DZA","Algeria",8,"Batna",225,"Ichmoul","DZ.BT.IC",NA,"530","Commune","Commune","","Ichemoul"
226,5,"DZA","Algeria",8,"Batna",226,"Inoughissen","DZ.BT.IN",NA,"511","Commune","Commune","","Inoughissene"
227,5,"DZA","Algeria",8,"Batna",227,"Kimmel","DZ.BT.KI",NA,"517","Commune","Commune","",""
228,5,"DZA","Algeria",8,"Batna",228,"Ksar Bellezma","DZ.BT.KB",NA,"528","Commune","Commune","","Ksar Belezma"
229,5,"DZA","Algeria",8,"Batna",229,"Larbaa","DZ.BL.LA",NA,"561","Commune","Commune","","al-Arba`a"
230,5,"DZA","Algeria",8,"Batna",230,"Lazrou","DZ.BT.LZ",NA,"558","Commune","Commune","",""
231,5,"DZA","Algeria",8,"Batna",231,"Lemsane","DZ.BT.LE",NA,"527","Commune","Commune","","Lemcen"
232,5,"DZA","Algeria",8,"Batna",232,"M'Doukal","DZ.BT.MD",NA,"555","Commune","Commune","","Mdoukal"
233,5,"DZA","Algeria",8,"Batna",233,"Maafa","DZ.BT.MA",NA,"503","Commune","Commune","",""
234,5,"DZA","Algeria",8,"Batna",234,"Menaa","DZ.BT.MN",NA,"506","Commune","Commune","",""
235,5,"DZA","Algeria",8,"Batna",235,"Merouana","DZ.BT.MR",NA,"504","Commune","Commune","","Marwanah"
236,5,"DZA","Algeria",8,"Batna",236,"N'Gaous","DZ.BT.NG",NA,"509","Commune","Commune","","Ngaous"
237,5,"DZA","Algeria",8,"Batna",237,"Oued Chaaba","DZ.BT.OC",NA,"537","Commune","Commune","",""
238,5,"DZA","Algeria",8,"Batna",238,"Oued El Ma","DZ.BT.OM",NA,"533","Commune","Commune","",""
239,5,"DZA","Algeria",8,"Batna",239,"Oued Taga","DZ.BT.OT",NA,"548","Commune","Commune","",""
240,5,"DZA","Algeria",8,"Batna",240,"Ouled Ammar","DZ.BT.OA",NA,"556","Commune","Commune","",""
241,5,"DZA","Algeria",8,"Batna",241,"Ouled Aouf","DZ.BT.OO",NA,"540","Commune","Commune","",""
242,5,"DZA","Algeria",8,"Batna",242,"Ouled Fadhel","DZ.BT.OF",NA,"549","Commune","Commune","","Ouled Fadel"
243,5,"DZA","Algeria",8,"Batna",243,"Ouled Sellem","DZ.BT.OL",NA,"520","Commune","Commune","","Ouled Sellam"
244,5,"DZA","Algeria",8,"Batna",244,"Ouled Si Slimane","DZ.BT.OS",NA,"553","Commune","Commune","",""
245,5,"DZA","Algeria",8,"Batna",245,"Ouyoun El Assafir","DZ.BT.OE",NA,"512","Commune","Commune","",""
246,5,"DZA","Algeria",8,"Batna",246,"Ras El Aioun","DZ.BT.RA",NA,"551","Commune","Commune","","Ra's-al-`Ayun"
247,5,"DZA","Algeria",8,"Batna",247,"Rehbat","DZ.BT.RE",NA,"525","Commune","Commune","","Rahbat"
248,5,"DZA","Algeria",8,"Batna",248,"Sefiane","DZ.BT.SF",NA,"524","Commune","Commune","",""
249,5,"DZA","Algeria",8,"Batna",249,"Seggana","DZ.BT.SG",NA,"529","Commune","Commune","",""
250,5,"DZA","Algeria",8,"Batna",250,"Seriana","DZ.BT.SR",NA,"505","Commune","Commune","",""
251,5,"DZA","Algeria",8,"Batna",251,"T Kout","DZ.BT.TK",NA,"544","Commune","Commune","","Tkout"
252,5,"DZA","Algeria",8,"Batna",252,"Talkhamt","DZ.BT.TL",NA,"534","Commune","Commune","","Talkhemt"
253,5,"DZA","Algeria",8,"Batna",253,"Taxlent","DZ.BT.TX",NA,"538","Commune","Commune","",""
254,5,"DZA","Algeria",8,"Batna",254,"Tazoult","DZ.BT.TZ",NA,"508","Commune","Commune","","Tazult"
255,5,"DZA","Algeria",8,"Batna",255,"Teniet El Abed","DZ.BT.TA",NA,"547","Commune","Commune","","Theniet El Abed"
256,5,"DZA","Algeria",8,"Batna",256,"Tighanimine","DZ.BT.TN",NA,"526","Commune","Commune","",""
257,5,"DZA","Algeria",8,"Batna",257,"Tigharghar","DZ.BT.TG",NA,"521","Commune","Commune","",""
258,5,"DZA","Algeria",8,"Batna",258,"Tilatou","DZ.BT.TT",NA,"518","Commune","Commune","",""
259,5,"DZA","Algeria",8,"Batna",259,"Timgad","DZ.BT.TM",NA,"550","Commune","Commune","",""
260,5,"DZA","Algeria",8,"Batna",260,"Zanet El Beida","DZ.BT.ZB",NA,"554","Commune","Commune","","Zana El Beida"
261,5,"DZA","Algeria",9,"Biskra",261,"Ain Naga","DZ.BS.AN",NA,"714","Commune","Commune","",""
262,5,"DZA","Algeria",9,"Biskra",262,"Ain Zaatout","DZ.BS.AZ",NA,"718","Commune","Commune","",""
263,5,"DZA","Algeria",9,"Biskra",263,"Besbes","DZ.BS.BE",NA,"707","Commune","Commune","",""
264,5,"DZA","Algeria",9,"Biskra",264,"Biskra","DZ.BS.BI",NA,"701","Chef-Lieu-Wilaya","Chef-Lieu-Wilaya","","Biskrah"
265,5,"DZA","Algeria",9,"Biskra",265,"Bordj Ben Azzouz","DZ.BS.BB",NA,"727","Commune","Commune","",""
266,5,"DZA","Algeria",9,"Biskra",266,"Bouchakroune","DZ.BS.BO",NA,"729","Commune","Commune","","Bouchagroun"
267,5,"DZA","Algeria",9,"Biskra",267,"Branis","DZ.BS.BR",NA,"703","Commune","Commune","",""
268,5,"DZA","Algeria",9,"Biskra",268,"Chetma","DZ.BS.CH",NA,"704","Commune","Commune","",""
269,5,"DZA","Algeria",9,"Biskra",269,"Chouaiba|Ouled Rahma","DZ.BS.CO",NA,"710","Commune","Commune","","Ech Chaiba"
270,5,"DZA","Algeria",9,"Biskra",270,"Daoussen","DZ.BS.DA",NA,"709","Commune","Commune","","Doucen"
271,5,"DZA","Algeria",9,"Biskra",271,"Djamora","DZ.BS.DJ",NA,"720","Commune","Commune","","Djemorah"
272,5,"DZA","Algeria",9,"Biskra",272,"El Feidh","DZ.BS.EF",NA,"716","Commune","Commune","",""
273,5,"DZA","Algeria",9,"Biskra",273,"El Ghrous","DZ.BS.EG",NA,"731","Commune","Commune","",""
274,5,"DZA","Algeria",9,"Biskra",274,"El Hadjab","DZ.BS.EJ",NA,"732","Commune","Commune","","El Hadjeb"
275,5,"DZA","Algeria",9,"Biskra",275,"El Haouch","DZ.BS.EC",NA,"713","Commune","Commune","",""
276,5,"DZA","Algeria",9,"Biskra",276,"El Kentara","DZ.BS.EK",NA,"717","Commune","Commune","","El Kantara"
277,5,"DZA","Algeria",9,"Biskra",277,"El Ouitaya","DZ.BS.EO",NA,"719","Commune","Commune","","El Outaya"
278,5,"DZA","Algeria",9,"Biskra",278,"Foughala","DZ.BS.FO",NA,"726","Commune","Commune","",""
279,5,"DZA","Algeria",9,"Biskra",279,"Khenguet Sidi Nadji","DZ.BS.KS",NA,"733","Commune","Commune","","Khangat Sidi Nadji"
280,5,"DZA","Algeria",9,"Biskra",280,"Lichana","DZ.BS.LC",NA,"723","Commune","Commune","",""
281,5,"DZA","Algeria",9,"Biskra",281,"Lioua","DZ.BS.LI",NA,"722","Commune","Commune","",""
282,5,"DZA","Algeria",9,"Biskra",282,"M'Lili","DZ.BS.ML",NA,"725","Commune","Commune","","Mlili"
283,5,"DZA","Algeria",9,"Biskra",283,"M_Ziraa","DZ.BS.EM",NA,"728","Commune","Commune","",""
284,5,"DZA","Algeria",9,"Biskra",284,"Mechouneche","DZ.BS.MC",NA,"712","Commune","Commune","","M_Chouneche"
285,5,"DZA","Algeria",9,"Biskra",285,"Mekhadma","DZ.BS.MK",NA,"730","Commune","Commune","",""
286,5,"DZA","Algeria",9,"Biskra",286,"Ouled Djellal","DZ.BS.OD",NA,"705","Commune","Commune","","Awla-d Jallal"
287,5,"DZA","Algeria",9,"Biskra",287,"Oumache","DZ.BS.OM",NA,"702","Commune","Commune","","	Ûm`ash"
288,5,"DZA","Algeria",9,"Biskra",288,"Ourlal","DZ.BS.OR",NA,"724","Commune","Commune","","Oughlal"
289,5,"DZA","Algeria",9,"Biskra",289,"Ras Miaad|Ouled Sassi","DZ.BS.RM",NA,"706","Commune","Commune","","Ras El Miaad"
290,5,"DZA","Algeria",9,"Biskra",290,"Sidi Khaled","DZ.BS.SK",NA,"708","Commune","Commune","","Sidi Khalid"
291,5,"DZA","Algeria",9,"Biskra",291,"Sidi Okba","DZ.BS.SO",NA,"711","Commune","Commune","","Sidi Ukbah"
292,5,"DZA","Algeria",9,"Biskra",292,"Tolga","DZ.BS.TO",NA,"721","Commune","Commune","","Tulja"
293,5,"DZA","Algeria",9,"Biskra",293,"Zeribet El Oued","DZ.BS.ZO",NA,"715","Commune","Commune","","Zaribat-al-Wad"
294,5,"DZA","Algeria",10,"Blida",294,"Ain Romana","DZ.BL.AR",NA,"925","Commune","Commune","",""
295,5,"DZA","Algeria",10,"Blida",295,"Beni-Tamou","DZ.BL.BT",NA,"919","Commune","Commune","","Beni Tamou"
296,5,"DZA","Algeria",10,"Blida",296,"Beni Merad","DZ.BL.BM",NA,"921","Commune","Commune","","Beni Mered|Bani- Mara-d"
297,5,"DZA","Algeria",10,"Blida",297,"Benkhelil","DZ.BL.BE",NA,"910","Commune","Commune","","Ben Khelil|Bani- Khali-l"
298,5,"DZA","Algeria",10,"Blida",298,"Blida","DZ.BL.BL",NA,"901","Chef-Lieu-Wilaya","Chef-Lieu-Wilaya","","Blidah"
299,5,"DZA","Algeria",10,"Blida",299,"Bouaarfa","DZ.BL.BA",NA,"920","Commune","Commune","","Bouarfa|Bu Arfa"
300,5,"DZA","Algeria",10,"Blida",300,"Boufarik","DZ.BL.BF",NA,"916","Commune","Commune","","Bufarik"
301,5,"DZA","Algeria",10,"Blida",301,"Bougara","DZ.BL.BG",NA,"922","Commune","Commune","","Bouguerra|Bu-qara"
302,5,"DZA","Algeria",10,"Blida",302,"Bouinan","DZ.BL.BO",NA,"903","Commune","Commune","","Buinan"
303,5,"DZA","Algeria",10,"Blida",303,"Chebli","DZ.BL.CB",NA,"902","Commune","Commune","","Shabli"
304,5,"DZA","Algeria",10,"Blida",304,"Chiffa","DZ.BL.CF",NA,"908","Commune","Commune","","Shiffa"
305,5,"DZA","Algeria",10,"Blida",305,"Chrea","DZ.BL.CR",NA,"906","Commune","Commune","",""
306,5,"DZA","Algeria",10,"Blida",306,"Djebabra","DZ.BL.DJ",NA,"924","Commune","Commune","",""
307,5,"DZA","Algeria",10,"Blida",307,"El-Affroun","DZ.BL.EA",NA,"907","Commune","Commune","","El Affroun|al-`Afru-n"
308,5,"DZA","Algeria",10,"Blida",308,"Gherouaou","DZ.BL.GH",NA,"923","Commune","Commune","","Guerrouaou"
309,5,"DZA","Algeria",10,"Blida",309,"Hammam Melouane","DZ.BL.HM",NA,"909","Commune","Commune","",""
310,5,"DZA","Algeria",10,"Blida",310,"Larbaa","DZ.BL.LA",NA,"917","Commune","Commune","","al-Arba`a"
311,5,"DZA","Algeria",10,"Blida",311,"Meftah","DZ.BL.ME",NA,"914","Commune","Commune","","Maftah"
312,5,"DZA","Algeria",10,"Blida",312,"Mouzaia","DZ.BL.MO",NA,"912","Commune","Commune","","Muzayah"
313,5,"DZA","Algeria",10,"Blida",313,"Oued Djer","DZ.BL.OD",NA,"918","Commune","Commune","",""
314,5,"DZA","Algeria",10,"Blida",314,"Oued El Alleug","DZ.BL.OA",NA,"904","Commune","Commune","","Wadi al-Allagh"
315,5,"DZA","Algeria",10,"Blida",315,"Ouled Slama","DZ.BL.OS",NA,"915","Commune","Commune","","Awla-d Salam"
316,5,"DZA","Algeria",10,"Blida",316,"Ouled Yaich","DZ.BL.OY",NA,"905","Commune","Commune","","Ouled Yaiche"
317,5,"DZA","Algeria",10,"Blida",317,"Souhan","DZ.BL.SH",NA,"913","Commune","Commune","","Souhane"
318,5,"DZA","Algeria",10,"Blida",318,"Soumaa","DZ.BL.SM",NA,"911","Commune","Commune","","	Suma"
319,5,"DZA","Algeria",11,"Bordj Bou Arréridj",319,"Ain Taghrout","DZ.BB.AG",NA,"3408","Commune","Commune","",""
320,5,"DZA","Algeria",11,"Bordj Bou Arréridj",320,"Ain Tesra","DZ.BB.AT",NA,"3430","Commune","Commune","","Ain Tassera"
321,5,"DZA","Algeria",11,"Bordj Bou Arréridj",321,"Belimour","DZ.BB.BE",NA,"3412","Commune","Commune","",""
322,5,"DZA","Algeria",11,"Bordj Bou Arréridj",322,"Bendaoud","DZ.BB.BD",NA,"3406","Commune","Commune","","Ben Daoud"
323,5,"DZA","Algeria",11,"Bordj Bou Arréridj",323,"Bir Kasdali","DZ.BB.BK",NA,"3431","Commune","Commune","",""
324,5,"DZA","Algeria",11,"Bordj Bou Arréridj",324,"Bordj Bou Arreridj","DZ.BB.BB",NA,"3401","Chef-Lieu-Wilaya","Chef-Lieu-Wilaya","","Burj Bu Arririj"
325,5,"DZA","Algeria",11,"Bordj Bou Arréridj",325,"Bordj Ghdir","DZ.BB.BG",NA,"3409","Commune","Commune","","Burj Ghadir"
326,5,"DZA","Algeria",11,"Bordj Bou Arréridj",326,"Bordj Zemoura","DZ.BB.BZ",NA,"3403","Commune","Commune","","Burj Zamura"
327,5,"DZA","Algeria",11,"Bordj Bou Arréridj",327,"Colla","DZ.BB.CO",NA,"3425","Commune","Commune","",""
328,5,"DZA","Algeria",11,"Bordj Bou Arréridj",328,"Djaafra","DZ.BB.DJ",NA,"3415","Commune","Commune","",""
329,5,"DZA","Algeria",11,"Bordj Bou Arréridj",329,"El Ach","DZ.BB.EA",NA,"3427","Commune","Commune","","El Euch"
330,5,"DZA","Algeria",11,"Bordj Bou Arréridj",330,"El Achir","DZ.BB.ER",NA,"3407","Commune","Commune","","al-Ashir"
331,5,"DZA","Algeria",11,"Bordj Bou Arréridj",331,"El Anseur","DZ.BB.ES",NA,"3428","Commune","Commune","",""
332,5,"DZA","Algeria",11,"Bordj Bou Arréridj",332,"El Hamadia","DZ.BB.EH",NA,"3411","Commune","Commune","","El Hammadia"
333,5,"DZA","Algeria",11,"Bordj Bou Arréridj",333,"El M'Hir","DZ.BB.EM",NA,"3405","Commune","Commune","","El Mhir"
334,5,"DZA","Algeria",11,"Bordj Bou Arréridj",334,"El Main","DZ.BB.EN",NA,"3416","Commune","Commune","",""
335,5,"DZA","Algeria",11,"Bordj Bou Arréridj",335,"Ghilassa","DZ.BB.GH",NA,"3432","Commune","Commune","",""
336,5,"DZA","Algeria",11,"Bordj Bou Arréridj",336,"Haraza","DZ.BB.HZ",NA,"3434","Commune","Commune","",""
337,5,"DZA","Algeria",11,"Bordj Bou Arréridj",337,"Hasnaoua","DZ.BB.HS",NA,"3419","Commune","Commune","",""
338,5,"DZA","Algeria",11,"Bordj Bou Arréridj",338,"Khelil","DZ.BB.KH",NA,"3420","Commune","Commune","",""
339,5,"DZA","Algeria",11,"Bordj Bou Arréridj",339,"Ksour","DZ.BB.KS",NA,"3422","Commune","Commune","",""
340,5,"DZA","Algeria",11,"Bordj Bou Arréridj",340,"Mansoura","DZ.BB.MA",NA,"3404","Commune","Commune","","al-Mansurah"
341,5,"DZA","Algeria",11,"Bordj Bou Arréridj",341,"Medjana","DZ.BB.ME",NA,"3413","Commune","Commune","",""
342,5,"DZA","Algeria",11,"Bordj Bou Arréridj",342,"Ouled Brahem","DZ.BB.OB",NA,"3417","Commune","Commune","",""
343,5,"DZA","Algeria",11,"Bordj Bou Arréridj",343,"Ouled Dahmane","DZ.BB.OD",NA,"3418","Commune","Commune","",""
344,5,"DZA","Algeria",11,"Bordj Bou Arréridj",344,"Ouled Sidi Brahim","DZ.BB.OS",NA,"3423","Commune","Commune","",""
345,5,"DZA","Algeria",11,"Bordj Bou Arréridj",345,"Rabta","DZ.BB.RA",NA,"3433","Commune","Commune","",""
346,5,"DZA","Algeria",11,"Bordj Bou Arréridj",346,"Ras El Oued","DZ.BB.RO",NA,"3402","Commune","Commune","","Ra's-al-Wad"
347,5,"DZA","Algeria",11,"Bordj Bou Arréridj",347,"Sidi Embarek","DZ.BB.SE",NA,"3410","Commune","Commune","",""
348,5,"DZA","Algeria",11,"Bordj Bou Arréridj",348,"Tafreg","DZ.BB.TF",NA,"3424","Commune","Commune","",""
349,5,"DZA","Algeria",11,"Bordj Bou Arréridj",349,"Taglait","DZ.BB.TG",NA,"3421","Commune","Commune","",""
350,5,"DZA","Algeria",11,"Bordj Bou Arréridj",350,"Teniet En Nasr","DZ.BB.TN",NA,"3414","Commune","Commune","","Theniet El Anseur"
351,5,"DZA","Algeria",11,"Bordj Bou Arréridj",351,"Tesmart","DZ.BB.TE",NA,"3429","Commune","Commune","",""
352,5,"DZA","Algeria",11,"Bordj Bou Arréridj",352,"Tixter","DZ.BB.TI",NA,"3426","Commune","Commune","",""
353,5,"DZA","Algeria",12,"Bouira",353,"Aghbalou","DZ.BU.AG",NA,"1027","Commune","Commune","","Aghbalu"
354,5,"DZA","Algeria",12,"Bouira",354,"Ahl El Ksar","DZ.BU.AK",NA,"1022","Commune","Commune","",""
355,5,"DZA","Algeria",12,"Bouira",355,"Ahnif","DZ.BU.AF",NA,"1006","Commune","Commune","","Hanif"
356,5,"DZA","Algeria",12,"Bouira",356,"Ain-Bessem","DZ.BU.AB",NA,"1035","Commune","Commune","","Ain Bessam"
357,5,"DZA","Algeria",12,"Bouira",357,"Ain El Hadjar","DZ.BU.AH",NA,"1025","Commune","Commune","",""
358,5,"DZA","Algeria",12,"Bouira",358,"Ain Laloui","DZ.BU.AL",NA,"1041","Commune","Commune","",""
359,5,"DZA","Algeria",12,"Bouira",359,"Ain Turk","DZ.BU.AT",NA,"1029","Commune","Commune","",""
360,5,"DZA","Algeria",12,"Bouira",360,"Ait Laaziz","DZ.BU.AZ",NA,"1008","Commune","Commune","",""
361,5,"DZA","Algeria",12,"Bouira",361,"Aomar","DZ.BU.AO",NA,"1016","Commune","Commune","",""
362,5,"DZA","Algeria",12,"Bouira",362,"Ath Mansour Taourirt","DZ.BU.AM",NA,"1043","Commune","Commune","","Ath Mansour"
363,5,"DZA","Algeria",12,"Bouira",363,"Bechloul","DZ.BU.BE",NA,"1033","Commune","Commune","",""
364,5,"DZA","Algeria",12,"Bouira",364,"Bir Ghbalou","DZ.BU.BG",NA,"1036","Commune","Commune","","Bi`r Ghabalu"
365,5,"DZA","Algeria",12,"Bouira",365,"Bordj Okhriss","DZ.BU.BO",NA,"1018","Commune","Commune","","Bordj Oukhriss"
366,5,"DZA","Algeria",12,"Bouira",366,"Bouderbala","DZ.BU.BB",NA,"1023","Commune","Commune","",""
367,5,"DZA","Algeria",12,"Bouira",367,"Bouira","DZ.BU.BR",NA,"1001","Chef-Lieu-Wilaya","Chef-Lieu-Wilaya","","Buirah"
368,5,"DZA","Algeria",12,"Bouira",368,"Boukram","DZ.BU.BK",NA,"1034","Commune","Commune","",""
369,5,"DZA","Algeria",12,"Bouira",369,"Chorfa","DZ.BU.CH",NA,"1017","Commune","Commune","","Shurfa"
370,5,"DZA","Algeria",12,"Bouira",370,"Dechmia","DZ.BU.DE",NA,"1031","Commune","Commune","",""
371,5,"DZA","Algeria",12,"Bouira",371,"Dirrah","DZ.BU.DI",NA,"1007","Commune","Commune","","Dirah"
372,5,"DZA","Algeria",12,"Bouira",372,"Djebahia","DZ.BU.DJ",NA,"1026","Commune","Commune","",""
373,5,"DZA","Algeria",12,"Bouira",373,"El Adjiba","DZ.BU.EJ",NA,"1019","Commune","Commune","",""
374,5,"DZA","Algeria",12,"Bouira",374,"El Asnam","DZ.BU.ES",NA,"1002","Commune","Commune","",""
375,5,"DZA","Algeria",12,"Bouira",375,"El Hachimia","DZ.BU.EC",NA,"1015","Commune","Commune","",""
376,5,"DZA","Algeria",12,"Bouira",376,"El Hakimia","DZ.BU.EA",NA,"1020","Commune","Commune","",""
377,5,"DZA","Algeria",12,"Bouira",377,"El Khabouzia","DZ.BU.EK",NA,"1021","Commune","Commune","",""
378,5,"DZA","Algeria",12,"Bouira",378,"El Mokrani|El Madjen","DZ.BU.EM",NA,"1044","Commune","Commune","","El Mokrani"
379,5,"DZA","Algeria",12,"Bouira",379,"Guerrouma","DZ.BU.GU",NA,"1003","Commune","Commune","",""
380,5,"DZA","Algeria",12,"Bouira",380,"Hadjera Zerga","DZ.BU.HZ",NA,"1042","Commune","Commune","",""
381,5,"DZA","Algeria",12,"Bouira",381,"Haizer","DZ.BU.HA",NA,"1012","Commune","Commune","",""
382,5,"DZA","Algeria",12,"Bouira",382,"Kadiria","DZ.BU.KA",NA,"1005","Commune","Commune","",""
383,5,"DZA","Algeria",12,"Bouira",383,"Lakhdaria","DZ.BU.LA",NA,"1013","Commune","Commune","","Lakhdariyah"
384,5,"DZA","Algeria",12,"Bouira",384,"M'Chedallah","DZ.BU.MC",NA,"1037","Commune","Commune","","Mchedallah"
385,5,"DZA","Algeria",12,"Bouira",385,"Maala","DZ.BU.ML",NA,"1014","Commune","Commune","",""
386,5,"DZA","Algeria",12,"Bouira",386,"Maamora","DZ.BU.MM",NA,"1039","Commune","Commune","",""
387,5,"DZA","Algeria",12,"Bouira",387,"Mezdour","DZ.BU.ME",NA,"1011","Commune","Commune","",""
388,5,"DZA","Algeria",12,"Bouira",388,"Oued El Berdi","DZ.BU.OB",NA,"1045","Commune","Commune","",""
389,5,"DZA","Algeria",12,"Bouira",389,"Ouled Rached","DZ.BU.OR",NA,"1040","Commune","Commune","",""
390,5,"DZA","Algeria",12,"Bouira",390,"Raouraoua","DZ.BU.RA",NA,"1010","Commune","Commune","",""
391,5,"DZA","Algeria",12,"Bouira",391,"Ridane","DZ.BU.RI",NA,"1032","Commune","Commune","",""
392,5,"DZA","Algeria",12,"Bouira",392,"Saharidj","DZ.BU.SA",NA,"1030","Commune","Commune","",""
393,5,"DZA","Algeria",12,"Bouira",393,"Souk El Khemis","DZ.BU.SK",NA,"1004","Commune","Commune","",""
394,5,"DZA","Algeria",12,"Bouira",394,"Sour El Ghouzlane","DZ.BU.SG",NA,"1038","Commune","Commune","","Sour El Ghozlane|Sur-al-Ghuzlan"
395,5,"DZA","Algeria",12,"Bouira",395,"Taghzout","DZ.BU.TZ",NA,"1009","Commune","Commune","",""
396,5,"DZA","Algeria",12,"Bouira",396,"Taguedit","DZ.BU.TD",NA,"1028","Commune","Commune","",""
397,5,"DZA","Algeria",12,"Bouira",397,"Zbarbar|El Isseri","DZ.BU.ZB",NA,"1024","Commune","Commune","","Zbarbar"
398,5,"DZA","Algeria",13,"Boumerdès",398,"Afir","DZ.BM.AF",NA,"3503","Commune-Cotiere","Commune-Cotiere","",""
399,5,"DZA","Algeria",13,"Boumerdès",399,"Ammal","DZ.BM.AM",NA,"3524","Commune","Commune","",""
400,5,"DZA","Algeria",13,"Boumerdès",400,"Baghlia","DZ.BM.BG",NA,"3505","Commune","Commune","",""
401,5,"DZA","Algeria",13,"Boumerdès",401,"Ben Choud","DZ.BM.BC",NA,"3522","Commune","Commune","",""
402,5,"DZA","Algeria",13,"Boumerdès",402,"Beni Amrane","DZ.BM.BA",NA,"3525","Commune","Commune","","Bani- Amran"
403,5,"DZA","Algeria",13,"Boumerdès",403,"Bordj Menaiel","DZ.BM.BM",NA,"3504","Commune","Commune","","Burj Minayal"
404,5,"DZA","Algeria",13,"Boumerdès",404,"Boudouaou El Bahri","DZ.BM.BB",NA,"3527","Commune-Cotiere","Commune-Cotiere","","Budwawu al-Bahri"
405,5,"DZA","Algeria",13,"Boumerdès",405,"Boudouaou","DZ.BM.BD",NA,"3502","Commune","Commune","","Budwawu"
406,5,"DZA","Algeria",13,"Boumerdès",406,"Boumerdes","DZ.BM.BO",NA,"3501","Chef-Lieu-Wilaya","Chef-Lieu-Wilaya","","Bumardas"
407,5,"DZA","Algeria",13,"Boumerdès",407,"Bouzegza Keddara","DZ.BM.BK",NA,"3519","Commune","Commune","",""
408,5,"DZA","Algeria",13,"Boumerdès",408,"Chabet El Ameur","DZ.BM.CA",NA,"3513","Commune","Commune","","Sa`abat"
409,5,"DZA","Algeria",13,"Boumerdès",409,"Corso","DZ.BM.CO",NA,"3516","Commune-Cotiere","Commune-Cotiere","",""
410,5,"DZA","Algeria",13,"Boumerdès",410,"Dellys","DZ.BM.DE",NA,"3523","Commune-Cotiere","Commune-Cotiere","","Dalis"
411,5,"DZA","Algeria",13,"Boumerdès",411,"Djinet","DZ.BM.DJ",NA,"3508","Commune-Cotiere","Commune-Cotiere","",""
412,5,"DZA","Algeria",13,"Boumerdès",412,"El Kharrouba","DZ.BM.EK",NA,"3532","Commune","Commune","",""
413,5,"DZA","Algeria",13,"Boumerdès",413,"Hammadi","DZ.BM.HA",NA,"3530","Commune","Commune","","Hammedi"
414,5,"DZA","Algeria",13,"Boumerdès",414,"Isser","DZ.BM.IS",NA,"3509","Commune","Commune","","Issar"
415,5,"DZA","Algeria",13,"Boumerdès",415,"Khemis El Khechna","DZ.BM.KK",NA,"3531","Commune","Commune","","Khamis-al-Khashnah"
416,5,"DZA","Algeria",13,"Boumerdès",416,"Larbatache","DZ.BM.LA",NA,"3518","Commune","Commune","",""
417,5,"DZA","Algeria",13,"Boumerdès",417,"Leghata","DZ.BM.LE",NA,"3529","Commune-Cotiere","Commune-Cotiere","","Laghata"
418,5,"DZA","Algeria",13,"Boumerdès",418,"Naciria","DZ.BM.NA",NA,"3507","Commune","Commune","","Naghaus"
419,5,"DZA","Algeria",13,"Boumerdès",419,"Ouled Aissa","DZ.BM.OA",NA,"3521","Commune","Commune","",""
